# Server packet mapping: rev235 -> rev236
# matched: 135/135
# source_count: 141
# target_count: 135
# removed: 6
# added: 0
# columns: source_id\ttarget_id\tsource_name\ttarget_name\tfields
0	45	VARP_SMALL	VARP_SMALL	B1(du),I2(cn)
1	126	MIDI_SONG_V2	MIDI_SONG_V2	I2(cl),I2(cn),I2(cb),I2(cb),I2(cl)
2	12	SOUND_AREA	SOUND_AREA	-
3	113	IF_SETPLAYERMODEL_OBJ	IF_SETPLAYERMODEL_OBJ	I4(mw),I4(mw)
4	42	IF_SETPLAYERMODEL_BODYTYPE	IF_SETPLAYERMODEL_BODYTYPE	I4(ep),I1(ds)
5	37	IF_SETSCROLLPOS	IF_SETSCROLLPOS	I4(np),I2(cb)
6	5	OBJ_ADD	LOC_MERGE	-
7	64	CAM_LOOKAT	CAM_LOOKAT	I1(cu),I1(cu),I2(cl),I1(cu),I1(cu)
8	29	UPDATE_REBOOT_TIMER	UPDATE_REBOOT_TIMER	I2(cl)
9	107	UPDATE_STOCKMARKET_SLOT	UPDATE_STOCKMARKET_SLOT	I1(cu),I1(cu)
10	54	CAM_MOVETO	CAM_MOVETO	I1(cu),I1(cu),I2(cl),I1(cu),I1(cu)
11	39	IF_SETOBJECT	IF_SETOBJECT	I2(cl),I4(ey),I4(np)
12	100	IF_SETPOSITION	IF_SETPOSITION	I2(da),I4(np),I2(da)
13	127	IF_SETROTATESPEED	IF_SETROTATESPEED	I2(cb),I4(ep),I2(dw)
14	74	UPDATE_FRIENDCHAT_CHANNEL_SINGLEUSER	UPDATE_FRIENDCHAT_CHANNEL_SINGLEUSER	-
15	102	IF_SETHIDE	IF_SETHIDE	I1(ej),I4(np)
16	26	UPDATE_INV_PARTIAL	UPDATE_INV_PARTIAL	I4(mw),I2(cl),I1(jg),I2(cl),I1(cu),I4(mw)
17	103	MESSAGE_GAME	MESSAGE_GAME	I1(jg),I1(cu),X1(co),X1(co)
18	112	MIDI_SWAP	MIDI_SWAP	I2(cn),I2(cl),I2(cn),I2(dw)
19	10	UPDATE_ZONE_FULL_FOLLOWS	UPDATE_ZONE_FULL_FOLLOWS	I1(cu),I1(ej),I1(ej)
20	27	RESET_ANIMS	RESET_ANIMS	-
21	16	UPDATE_IGNORELIST	UPDATE_IGNORELIST	-
22	124	IF_SETNPCHEAD	IF_SETMODEL	I2(dw),I4(ep)
23	123	VARP_LARGE	VARP_LARGE	I2(cb),I4(mw)
