# Server packets: rev235
# count: 141
# named: 141
# server_table_size: 141
# columns: id\tname\tlength\tread_count\tfields
# field_format: readType(obfuscatedMethodName)
80	CHAT_FILTER_SETTINGS	2	2	I1(ej),I1(ej)
81	UNKNOWN_STRING	-1	1	X1(co)
82	IF_SETTEXT	-2	2	X1(co),I4(ep)
83	CLANCHANNEL_FULL	-2	1	B1(cm)
84	CAM_MOVETO_CYCLES	8	6	I1(cu),I1(cu),I2(cl),I2(cl),Z0(cy),I1(cu)
85	VARCLAN	-1	0	-
86	IF_MOVESUB	8	2	I4(ey),I4(mw)
87	IF_SETANGLE	10	4	I2(cn),I2(cb),I2(dw),I4(mw)
88	UPDATE_RUNENERGY	2	1	I2(cl)
89	UPDATE_FRIENDCHAT_CHANNEL_FULL_V2	-2	0	-
90	ANIM_SPECIFIC	3	2	I2(dw),I1(ej)
91	CAM_ROTATEBY	7	4	I2(da),I2(da),I2(cl),I1(cu)
92	MAP_ANIM_SPECIFIC	8	4	I3(ck),I2(cl),I2(cb),I1(cu)
93	REBUILD_WORLDENTITY_V3	-2	0	-
94	NPC_INFO_LARGE_V5	-2	0	-
95	UPDATE_ZONE_PARTIAL_ENCLOSED	-2	4	I1(dr),I1(dr),I1(ej),I1(cu)
96	REFLECTION_CHECKER	-2	0	-
97	UPDATE_TRADINGPOST	-2	2	I1(cu),J0(cx)
98	UPDATE_STAT_V2	7	4	I1(ej),I1(ej),I4(mw),I1(dr)
99	MESSAGE_CLANCHANNEL	-1	5	B1(cm),X1(co),I2(cl),I3(ck),I1(cu)
100	IF_SETPLAYERHEAD	4	1	I4(ep)
101	CAM_ROTATETO_COORDINATE	7	5	I1(cu),I1(cu),I2(cl),I2(cl),I1(cu)
102	LOGOUT_WITHREASON	1	1	I1(cu)
103	CAM_TARGET_V3	5	3	I1(cu),I2(da),I2(cl)
104	LOGOUT_TRANSFER	-1	3	X1(co),I2(cl),I4(mw)
105	TRIGGER_ONDIALOGABORT	0	0	-
106	IF_SETPLAYERMODEL_SELF	5	2	I1(cu),I4(ey)
107	SET_NPC_UPDATE_ORIGIN	2	2	I1(cu),I1(cu)
108	NPC_SPOTANIM_SPECIFIC	9	4	I4(np),I2(cn),I2(cb),I1(cu)
109	MESSAGE_PRIVATE_ECHO	-2	1	X1(co)
110	FRIENDLIST_LOADED	0	0	-
111	IF_SETANIM	6	2	I4(ep),I2(bg)
112	IF_SETMODEL	6	2	I2(dw),I4(ep)
113	MESSAGE_CLANCHANNEL_SYSTEM	-1	3	B1(cm),I2(cl),I3(ck)
114	MIDI_SONG_STOP	4	2	I2(dw),I2(cn)
115	NPC_INFO_SMALL_V5	-2	0	-
116	SERVER_TICK_END	0	0	-
117	HISCORE_REPLY	-2	0	-
118	IF_SETCOLOUR	6	2	I2(cn),I4(ep)
119	UPDATE_INV_FULL	-2	6	I4(mw),I2(cl),I2(cl),I2(dw),I1(ej),I4(mw)
