# Client packet mapping: rev235 -> rev236
# matched: 101/101
# source_count: 101
# target_count: 101
# removed: 0
# added: 0
# columns: source_id\ttarget_id\tsource_name\ttarget_name\tfields
0	76	OPLOC3	OPLOC3	W2[r 8,v](bk),W2[v,r 8](ef),W2[r 8,v](bk),W1[a 128](dg)
1	58	OPLOCT	OPLOCT	W2[r 8,v](bk),W1[v](bh),W2[r 8,v](bk),W4[r 24,r 16,r 8,v](kk),W2[r 8,a 128](ez),W2[r 8,a 128](ez),W2[r 8,v](bk)
2	49	OPWORLDENTITY3	OPWORLDENTITY3	W2[a 128,r 8](xw),W1[v](bh)
3	90	OPOBJ4	OPOBJ4	W2[a 128,r 8](xw),W2[r 8,v](bk),W2[r 8,v](bk),W1[v](bh)
4	66	EVENT_MOUSE_MOVE	EVENT_MOUSE_MOVE	W1[v](bh)
5	35	RESUME_PAUSEBUTTON	RESUME_PAUSEBUTTON	W2[a 128,r 8](xw),W4[v,r 16,r 24,r 8](rr)
6	32	OPOBJ5	OPOBJ5	W2[a 128,r 8](xw),W1[s 128](bb),W2[r 8,v](bk),W2[r 8,a 128](ez)
7	20	SOUND_JINGLEEND	SOUND_JINGLEEND	W4[r 24,r 16,r 8,v](kk)
8	28	CLICKWORLDMAP	CLICKWORLDMAP	W4[r 24,r 16,r 8,v](kk)
9	91	IF_BUTTONX	IF_BUTTONX	W4[r 24,r 16,r 8,v](kk),W2[r 8,v](bk),W2[r 8,v](bk),W1[v](bh)
10	100	MOVE_MINIMAPCLICK	MOVE_MINIMAPCLICK	W1[v](bh),W1[v](bh),W2[a 128,r 8](xw),W2[a 128,r 8](xw),W1[v](bh)
11	69	EVENT_MOUSE_CLICK_V1	EVENT_MOUSE_CLICK_V1	W2[r 8,v](bk),W2[r 8,v](bk),W2[r 8,v](bk)
12	7	CLOSE_MODAL	CLOSE_MODAL	-
13	27	CONNECTION_TELEMETRY	CONNECTION_TELEMETRY	W1[v](bh),W1[v](nz)
14	23	CLANSETTINGS_FULL_REQUEST	CLANSETTINGS_FULL_REQUEST	W1[v](bh)
