# Client packets: rev235
# count: 101
# named: 101
# client_table_size: 101
# columns: id\tname\tlength\twrite_count\tfields
# field_format: writeType[byteEncodings](obfuscatedMethodName)
54	SEND_SNAPSHOT	-1	4	W1[v](bh),W1[strn](bf),W1[v](bh),W1[v](bh)
55	OPWORLDENTITY2	3	2	W1[s 0](vz),W2[a 128,r 8](xw)
56	OPLOC5	7	4	W2[r 8,v](bk),W2[r 8,a 128](ez),W2[r 8,v](bk),W1[a 128](dg)
57	OPNPCT	11	5	W2[a 128,r 8](xw),W2[a 128,r 8](xw),W1[a 128](dg),W2[r 8,v](bk),W4[r 24,r 16,r 8,v](kk)
58	OPLOC4	7	4	W1[v](bh),W2[r 8,v](bk),W2[r 8,v](bk),W2[r 8,a 128](ez)
59	FRIENDLIST_ADD	-1	2	W1[v](bh),W1[strn](bf)
60	OPWORLDENTITYU	11	5	W2[a 128,r 8](xw),W1[a 128](dg),W4[r 8,r 24,r 16,v](eu),W2[a 128,r 8](xw),W2[a 128,r 8](xw)
61	OPPLAYER3	3	2	W1[a 128](dg),W2[a 128,r 8](xw)
62	AFFINEDCLANSETTINGS_ADDBANNED_FROMCHANNEL	-1	4	W1[v](bh),W1[v](bh),W2[r 8,v](bk),W1[strn](bf)
63	UPDATE_PLAYER_MODEL_V2	26	0	-
64	CLANCHANNEL_KICKUSER	-1	4	W1[v](bh),W1[v](bh),W2[r 8,v](bk),W1[strn](bf)
65	MESSAGE_PRIVATE	-2	3	W2[r 8,v](bk),W1[strn](bf),W2[v,r 8](pl)
66	DETECT_MODIFIED_CLIENT	4	1	W4[r 24,r 16,r 8,v](kk)
67	IGNORELIST_DEL	-1	2	W1[v](bh),W1[strn](bf)
68	FRIENDCHAT_KICK	-1	2	W1[v](bh),W1[strn](bf)
69	SET_HEADING	1	1	W1[a 128](dg)
70	HISCORE_REQUEST	-1	0	-
71	EXIT_FREECAM	0	0	-
72	MEMBERSHIP_PROMOTION_ELIGIBILITY	2	0	-
73	OPLOCU	15	6	W1[s 0](vz),W2[r 8,a 128](ez),W4[r 16,v,r 8,r 24](el),W2[v,r 8](ef),W2[r 8,v](bk),W2[a 128,r 8](xw)
74	OPPLAYER4	3	2	W2[r 8,v](bk),W1[v](bh)
75	IF_BUTTON	4	1	W4[r 24,r 16,r 8,v](kk)
76	SEND_PING_REPLY	10	4	W1[s 128](bb),W4[r 16,v,r 8,r 24](el),W4[r 24,r 16,r 8,v](kk),W1[s 0](vz)
77	IGNORELIST_ADD	-1	2	W1[v](bh),W1[strn](bf)
78	OPNPC6	2	1	W2[r 8,v](bk)
79	REFLECTION_CHECK_REPLY	-1	2	W1[v](bh),W1[v](nz)
80	IF_CRMVIEW_OP	22	6	W4[r 16,v,r 8,r 24](el),W4[v,r 16,r 24,r 8](rr),W4[r 8,r 24,r 16,v](eu),W2[a 128,r 8](xw),W4[r 24,r 16,r 8,v](kk),W4[v,r 16,r 24,r 8](rr)
81	TELEPORT	9	4	W2[a 128,r 8](xw),W1[s 0](vz),W4[r 24,r 16,r 8,v](kk),W2[r 8,a 128](ez)
82	OPNPCU	11	5	W4[r 24,r 16,r 8,v](kk),W2[r 8,v](bk),W1[a 128](dg),W2[r 8,a 128](ez),W2[v,r 8](ef)
83	FRIENDLIST_DEL	-1	2	W1[v](bh),W1[strn](bf)
84	CLANCHANNEL_FULL_REQUEST	1	1	W1[v](bh)
85	RESUME_P_NAMEDIALOG	-1	2	W1[v](bh),W1[strn](bf)
86	OPWORLDENTITY4	3	2	W2[r 8,a 128](ez),W1[v](bh)
87	RESUME_P_COUNTDIALOG	4	1	W4[r 24,r 16,r 8,v](kk)
88	OPWORLDENTITY6	2	1	W2[v,r 8](ef)
89	OPLOC6	2	1	W2[v,r 8](ef)
90	MOVE_GAMECLICK	-1	4	W1[v](bh),W1[v](bh),W2[a 128,r 8](xw),W2[a 128,r 8](xw)
91	OPPLAYER6	3	2	W2[r 8,a 128](ez),W1[v](bh)
92	EVENT_MOUSE_CLICK_V2	7	4	W2[a 128,r 8](xw),W2[r 8,v](bk),W2[v,r 8](ef),W1[s 0](vz)
93	OPNPC3	3	2	W2[v,r 8](ef),W1[s 128](bb)
94	IF_BUTTOND	16	6	W2[a 128,r 8](xw),W4[v,r 16,r 24,r 8](rr),W2[a 128,r 8](xw),W2[r 8,a 128](ez),W2[v,r 8](ef),W4[r 16,v,r 8,r 24](el)
95	IF_SCRIPT_TRIGGER	-2	5	W2[r 8,v](bk),W4[v,r 16,r 24,r 8](rr),W4[r 24,r 16,r 8,v](kk),W2[v,r 8](ef),W2[r 8,a 128](ez)
96	IDLE	0	0	-
97	OPLOC1	7	4	W2[r 8,a 128](ez),W2[r 8,v](bk),W1[s 128](bb),W2[v,r 8](ef)
98	OPLOC2	7	4	W1[a 128](dg),W2[r 8,v](bk),W2[r 8,a 128](ez),W2[r 8,v](bk)
99	NO_TIMEOUT	0	0	-
100	IF_SUBOP	10	5	W4[r 24,r 16,r 8,v](kk),W2[r 8,v](bk),W2[r 8,v](bk),W1[v](bh),W1[v](bh)
