# Server packet mapping: rev236 -> rev237
# matched: 135/135
# source_count: 135
# target_count: 143
# removed: 0
# added: 8
# columns: source_id\ttarget_id\tsource_name\ttarget_name\tfields
0	123	UPDATE_INV_FULL	UPDATE_INV_FULL	I4(cb),I2(cn),I2(cn),I1(cp),I4(ek),I2(es)
1	64	NPC_INFO_SMALL_V5	NPC_INFO_SMALL_V5	-
2	68	LOGOUT	LOGOUT	-
3	85	LOC_ANIM	LOC_ANIM	-
4	59	REBUILD_WORLDENTITY_V3	REBUILD_WORLDENTITY_V3	-
5	79	LOC_MERGE	LOC_MERGE	-
6	3	NPC_HEADICON_SPECIFIC	NPC_HEADICON_SPECIFIC	I4(cb),I1(cp),I2(el),I2(ey)
7	67	IF_OPENTOP	IF_OPENTOP	I2(es)
8	46	LOC_DEL	LOC_DEL	-
9	101	UPDATE_ZONE_PARTIAL_ENCLOSED	UPDATE_ZONE_PARTIAL_ENCLOSED	I1(do),I1(dk),I1(cp),I1(cp)
10	100	UPDATE_ZONE_FULL_FOLLOWS	UPDATE_ZONE_FULL_FOLLOWS	I1(do),I1(do),I1(cp)
11	75	CAM_MODE	CAM_MODE	I1(cp)
12	115	SOUND_AREA	SOUND_AREA	-
13	37	VARP_SYNC	VARP_SYNC	-
14	49	LOGOUT_TRANSFER	LOGOUT_TRANSFER	X1(cz),I2(cn),I4(cb)
15	30	CLANSETTINGS_DELTA	CLANSETTINGS_DELTA	B1(cw)
16	70	UPDATE_IGNORELIST	UPDATE_IGNORELIST	-
17	34	REBUILD_REGION	REBUILD_NORMAL	-
18	17	REFLECTION_CHECKER	REFLECTION_CHECKER	-
19	26	PROJANIM_SPECIFIC_V4	PROJANIM_SPECIFIC_V4	I3(ea),I2(bs),I2(cn),I2(es),I2(es),I2(es),I1(do),I3(ei),I2(el),I4(ec),I4(ek)
20	91	NPC_ANIM_SPECIFIC	NPC_ANIM_SPECIFIC	I2(el),I1(ia),I2(cn)
21	77	UPDATE_RUNWEIGHT	UPDATE_RUNWEIGHT	I2(ck)
22	108	PLAYER_SPOTANIM_SPECIFIC	PLAYER_SPOTANIM_SPECIFIC	I2(cn),I1(do),I4(eu),I2(cn)
23	66	IF_SETCOLOUR	IF_SETCOLOUR	I4(ec),I2(bs)
24	76	HINT_ARROW	HINT_ARROW	-
25	114	URL_OPEN	URL_OPEN	V1(aq),X1(cz)
26	28	UPDATE_INV_PARTIAL	UPDATE_INV_PARTIAL	I4(cb),I2(cn),I1(cm),I2(cn),I1(cp),I4(cb)
27	20	RESET_ANIMS	RESET_ANIMS	-
28	117	LOGOUT_WITHREASON	LOGOUT_WITHREASON	I1(cp)
29	44	UPDATE_REBOOT_TIMER	UPDATE_REBOOT_TIMER_V1	I2(es)
30	11	UPDATE_ZONE_PARTIAL_FOLLOWS	UPDATE_ZONE_PARTIAL_FOLLOWS	I1(ia),I1(ia),I1(cp)
31	105	UPDATE_FRIENDCHAT_CHANNEL_FULL_V2	UPDATE_FRIENDCHAT_CHANNEL_FULL_V2	-
32	118	RUNCLIENTSCRIPT	RUNCLIENTSCRIPT	X1(cz),I4(cb),I0(dq),I0(du),X1(cz),I0(dq),X1(cz),I4(cb)
33	113	MINIMAP_TOGGLE	MINIMAP_TOGGLE	I1(cp)
34	36	MESSAGE_FRIENDCHANNEL	MESSAGE_FRIENDCHANNEL	X1(cz),J0(ct),I2(cn),I3(cx),I1(cp)
35	50	UPDATE_STAT_V2	UPDATE_STAT_V2	I1(ia),I1(ia),I1(dk),I4(ec)
36	109	ANIM_SPECIFIC	ANIM_SPECIFIC	I1(do),I2(es)
37	65	IF_SETSCROLLPOS	IF_SETSCROLLPOS	I2(cn),I4(ec)
38	33	OBJ_ENABLED_OPS_SPECIFIC	OBJ_ENABLED_OPS_SPECIFIC	I1(cp),I4(eu),I2(bs)
39	7	IF_SETOBJECT	IF_SETOBJECT	I4(eu),I2(cn),I4(eu)
40	2	OCULUS_SYNC	OCULUS_SYNC	I4(cb)
41	25	SET_INTERACTION_MODE	SET_INTERACTION_MODE	I2(ck),I1(cp),I1(cp)
42	106	IF_SETPLAYERMODEL_BODYTYPE	IF_SETPLAYERMODEL_BODYTYPE	I1(ia),I4(eu)
43	122	OBJ_ADD_SPECIFIC	OBJ_ADD_SPECIFIC	I2(cn),I1(cp),I1(ia),I4(ek),I2(bs),I4(ek),I2(cn),I1(dk)
44	81	SET_HEATMAP_ENABLED	SET_HEATMAP_ENABLED	Z0(ch)
45	56	VARP_SMALL	VARP_SMALL	I2(bs),B1(db)
46	22	MESSAGE_PRIVATE	MESSAGE_PRIVATE	X1(cz),I2(cn),I3(cx),I1(cp)
47	29	HIDEOBJOPS	HIDENPCOPS	Z0(ch)
48	121	CLANSETTINGS_FULL	CLANSETTINGS_FULL	B1(cw)
49	14	SERVER_TICK_END	SERVER_TICK_END	-
50	4	CAM_SHAKE	CAM_SHAKE	I1(cp),I1(cp),I1(cp),I1(cp)
51	15	IF_SETNPCHEAD	IF_SETNPCHEAD	I4(eu),I2(es)
52	96	IF_CLOSESUB	IF_CLOSESUB	I4(cb)
53	97	IF_SETNPCHEAD_ACTIVE	IF_SETNPCHEAD_ACTIVE	I4(cb),I2(bs)
54	52	CAM_MOVETO	CAM_MOVETO_V1	I1(cp),I1(cp),I2(cn),I1(cp),I1(cp)
55	88	MIDI_SONG_STOP	MIDI_SONG_STOP	I2(cn),I2(es)
56	89	IF_SETPLAYERHEAD	IF_SETPLAYERHEAD	I4(ek)
57	31	IF_MOVESUB	IF_MOVESUB	I4(ek),I4(eu)
58	120	SET_MAP_FLAG	SET_MAP_FLAG_V1	I1(cp),I1(cp)
59	35	MIDI_JINGLE	MIDI_JINGLE	I3(cx),I2(cn)
60	125	PACKET_GROUP_START	PACKET_GROUP_START	I2(ck)
61	116	UPDATE_UID192	UPDATE_UID192	Z1(ds)
62	61	CAM_MOVETO_CYCLES	CAM_MOVETO_CYCLES_V1	I1(cp),I1(cp),I2(cn),I2(cn),Z0(ch),I1(cp)
63	51	IF_CLEARINV	IF_CLEARINV	I4(ec)
64	104	CAM_LOOKAT	CAM_LOOKAT_V1	I1(cp),I1(cp),I2(cn),I1(cp),I1(cp)
65	112	HISCORE_REPLY	HISCORE_REPLY	-
66	13	LOC_ANIM_SPECIFIC	LOC_ANIM_SPECIFIC	I1(dk),I2(cn),I3(et)
67	6	MAP_ANIM	MAP_ANIM	-
68	39	OBJ_DEL_SPECIFIC	OBJ_DEL_SPECIFIC	I4(ec),I2(el),I4(ek)
69	63	CHAT_FILTER_SETTINGS_PRIVATECHAT	CHAT_FILTER_SETTINGS_PRIVATECHAT	I1(cp)
70	71	VARP_RESET	VARP_RESET	-
71	41	VARCLAN_DISABLE	VARCLAN_DISABLE	-
72	58	FRIENDLIST_LOADED	FRIENDLIST_LOADED	-
73	69	SET_PLAYER_OP	SET_PLAYER_OP	I1(do),X1(cz),I1(dk)
74	83	UPDATE_FRIENDCHAT_CHANNEL_SINGLEUSER	UPDATE_FRIENDCHAT_CHANNEL_SINGLEUSER	-
75	78	TRIGGER_ONDIALOGABORT	TRIGGER_ONDIALOGABORT	-
76	23	SYNTH_SOUND	SYNTH_SOUND	I2(cn),I1(cp),I2(cn)
77	40	CHAT_FILTER_SETTINGS	SET_NPC_UPDATE_ORIGIN	I1(do),I1(dk)
78	18	CLANCHANNEL_FULL	CLANCHANNEL_FULL	B1(cw)
79	1	LOC_ADD_CHANGE_V2	LOC_ADD_CHANGE_V2	-
80	32	VARCLAN	VARCLAN	-
81	82	MESSAGE_CLANCHANNEL_SYSTEM	MESSAGE_CLANCHANNEL_SYSTEM	B1(cw),I2(cn),I3(cx)
82	72	REBUILD_NORMAL	REBUILD_REGION	-
83	53	SET_NPC_UPDATE_ORIGIN	CHAT_FILTER_SETTINGS	I1(cp),I1(cp)
84	54	PLAYER_INFO	PLAYER_INFO	-
85	19	NPC_SPOTANIM_SPECIFIC	NPC_SPOTANIM_SPECIFIC	I1(cp),I4(eu),I2(el),I2(el)
86	111	UPDATE_RUNENERGY	UPDATE_RUNENERGY	I2(cn)
87	0	UPDATE_INV_STOPTRANSMIT	UPDATE_INV_STOPTRANSMIT	I2(bs)
88	74	IF_SETPLAYERMODEL_SELF	IF_SETPLAYERMODEL_SELF	I4(ek),I1(do)
89	102	CLANCHANNEL_DELTA	CLANCHANNEL_DELTA	B1(cw)
90	9	UNKNOWN_STRING	UNKNOWN_STRING	X1(cz)
91	98	HIDENPCOPS	HIDELOCOPS	Z0(ch)
92	80	SEND_PING	SEND_PING	I4(cb),I4(cb),V0(bz),V0(bv),V0(ef),V0(dv)
93	21	IF_OPENSUB	IF_OPENSUB	I2(cn),I1(ia),I4(cb)
94	84	CAM_TARGET_V3	CAM_TARGET_V3	I1(cp),I2(ck),I2(cn)
95	119	IF_SETANIM	IF_SETANIM	I2(ey),I4(cb)
96	45	MESSAGE_PRIVATE_ECHO	MESSAGE_PRIVATE_ECHO	X1(cz)
97	126	UPDATE_FRIENDLIST	UPDATE_FRIENDLIST	-
98	94	CAM_ROTATEBY	CAM_ROTATEBY	I2(ck),I2(ck),I2(cn),I1(cp)
99	43	CAM_ROTATETO	CAM_ROTATETO	I2(ck),I2(ck),I2(cn),I1(cp)
100	42	IF_SETPOSITION	IF_SETPOSITION	I2(ji),I4(ec),I2(ck)
101	73	SET_ACTIVE_WORLD_V2	SET_ACTIVE_WORLD_V2	I2(ck),I1(cp)
102	12	IF_SETHIDE	IF_SETHIDE	I4(cb),I1(dk)
103	47	MESSAGE_GAME	MESSAGE_GAME	I1(cm),I1(cp),X1(cz),X1(cz)
104	86	IF_SETPLAYERMODEL_BASECOLOUR	IF_SETPLAYERMODEL_BASECOLOUR	I1(cp),I1(do),I4(cb)
105	93	MAP_ANIM_SPECIFIC	MAP_ANIM_SPECIFIC	I2(bs),I2(cn),I1(ia),I3(cx)
106	90	CAM_RESET	CAM_RESET	-
107	103	UPDATE_STOCKMARKET_SLOT	UPDATE_STOCKMARKET_SLOT	I1(cp),I1(cp)
108	141	IF_RESYNC_V2	IF_RESYNC_V2	I2(cn),I2(cn),I4(cb),I2(cn),I1(cp),I4(cb),I2(cn),I2(cn),I4(cb),I4(cb)
109	92	IF_SETTEXT	IF_SETTEXT	X1(cz),I4(cb)
110	62	RESET_INTERACTION_MODE	RESET_INTERACTION_MODE	I2(ck)
111	127	MIDI_SONG_WITHSECONDARY	MIDI_SONG_WITHSECONDARY	I2(bs),I2(es),I2(cn),I2(bs),I2(el),I2(el)
112	55	MIDI_SWAP	MIDI_SWAP	I2(el),I2(bs),I2(es),I2(el)
113	16	IF_SETPLAYERMODEL_OBJ	IF_SETPLAYERMODEL_OBJ	I4(ek),I4(cb)
114	10	VARCLAN_ENABLE	VARCLAN_ENABLE	-
115	48	IF_SETANGLE	IF_SETANGLE	I2(es),I4(cb),I2(es),I2(bs)
116	99	CAM_ROTATETO_COORDINATE	CAM_ROTATETO_COORDINATE_V1	I1(cp),I1(cp),I2(cn),I2(cn),I1(cp)
117	124	HIDELOCOPS	HIDEOBJOPS	Z0(ch)
118	107	MESSAGE_CLANCHANNEL	MESSAGE_CLANCHANNEL	B1(cw),X1(cz),I2(cn),I3(cx),I1(cp)
119	60	UPDATE_TRADINGPOST	UPDATE_TRADINGPOST	I1(cp),J0(ct)
120	57	CAM_SMOOTHRESET	CAM_SMOOTHRESET	-
