# Client packet mapping: rev236 -> rev237
# matched: 101/101
# source_count: 101
# target_count: 101
# removed: 0
# added: 0
# columns: source_id\ttarget_id\tsource_name\ttarget_name\tfields
17	39	OPLOC4	OPLOC4	W2[r 8,a 128](dp),W1[s 128](di),W2[v,r 8](dj),W2[v,r 8](dj)
18	83	OPPLAYER7	OPPLAYER7	W1[a 128](dv),W2[r 8,v](bh)
19	55	IF_BUTTONT	IF_BUTTONT	W2[v,r 8](dj),W2[r 8,v](bh),W4[r 24,r 16,v,r 8](bv),W4[v,r 16,r 24,r 8](em),W2[a 128,r 8](dw),W2[r 8,a 128](dp)
20	82	SOUND_JINGLEEND	SOUND_JINGLEEND	W4[r 24,r 16,v,r 8](bv)
21	16	OPLOCU	OPLOCU	W2[v,r 8](dj),W4[v,r 16,r 24,r 8](em),W2[r 8,v](bh),W2[r 8,a 128](dp),W2[r 8,v](bh),W1[v](bz),W2[r 8,a 128](dp)
22	44	OPOBJ3	OPOBJ3	W1[v](bz),W2[a 128,r 8](dw),W2[v,r 8](dj),W2[r 8,v](bh)
23	4	CLANSETTINGS_FULL_REQUEST	CLANSETTINGS_FULL_REQUEST	W1[v](bz)
24	97	EVENT_NATIVE_MOUSE_CLICK	EVENT_NATIVE_MOUSE_CLICK_V1	-
25	67	OPNPC4	OPNPC4	W1[s 0](dz),W2[a 128,r 8](dw)
26	41	OPNPCU	OPNPCU	W2[r 8,a 128](dp),W2[a 128,r 8](dw),W1[s 128](di),W4[r 24,r 16,v,r 8](bv),W2[a 128,r 8](dw)
27	62	CONNECTION_TELEMETRY	CONNECTION_TELEMETRY	W1[v](bz),W1[v](cj)
28	76	CLICKWORLDMAP	CLICKWORLDMAP	W4[v,r 16,r 24,r 8](em)
29	68	CLIENT_CHEAT	CLIENT_CHEAT	W1[v](bz),W1[strn](bz)
30	38	DETECT_MODIFIED_CLIENT	DETECT_MODIFIED_CLIENT	W4[r 24,r 16,v,r 8](bv)
31	10	SEND_SNAPSHOT	SEND_SNAPSHOT	W1[v](bz),W1[strn](bz),W1[v](bz),W1[v](bz)
32	40	OPOBJ5	OPOBJ5	W2[a 128,r 8](dw),W1[v](bz),W2[a 128,r 8](dw),W2[a 128,r 8](dw)
33	12	HISCORE_REQUEST	HISCORE_REQUEST	-
34	71	OPPLAYER1	OPPLAYER1	W1[v](bz),W2[r 8,v](bh)
35	28	RESUME_PAUSEBUTTON	RESUME_PAUSEBUTTON	W2[v,r 8](dj),W4[r 16,v,r 24,r 8](ee)
36	60	IF_BUTTOND	IF_BUTTOND	W2[a 128,r 8](dw),W2[r 8,v](bh),W4[r 24,r 16,v,r 8](bv),W4[r 16,v,r 24,r 8](ee),W2[v,r 8](dj),W2[v,r 8](dj)
37	51	TELEPORT	TELEPORT	W2[v,r 8](dj),W2[v,r 8](dj),W4[r 8,r 24,r 16,v](ef),W1[a 128](dv)
38	90	OPOBJ6	OPOBJ6	W2[a 128,r 8](dw),W2[v,r 8](dj),W2[r 8,v](bh)
39	33	AFFINEDCLANSETTINGS_SETMUTED_FROMCHANNEL	AFFINEDCLANSETTINGS_SETMUTED_FROMCHANNEL	W1[v](bz),W1[v](bz),W2[r 8,v](bh),W1[strn](bz)
40	19	EVENT_MOUSE_CLICK_V2	EVENT_MOUSE_CLICK_V1	W1[s 128](di),W2[a 128,r 8](dw),W2[v,r 8](dj),W2[v,r 8](dj)
41	21	OPOBJU	OPOBJU	W1[v](bz),W4[r 16,v,r 24,r 8](ee),W2[r 8,a 128](dp),W2[v,r 8](dj),W2[r 8,v](bh),W2[r 8,a 128](dp),W2[v,r 8](dj)
42	49	OPWORLDENTITY5	OPWORLDENTITY5	W2[r 8,v](bh),W1[s 128](di)
43	46	RESUME_P_COUNTDIALOG	RESUME_P_COUNTDIALOG	W4[r 24,r 16,v,r 8](bv)
44	79	OPPLAYERT	OPPLAYERT	W1[s 128](di),W2[v,r 8](dj),W2[a 128,r 8](dw),W4[r 24,r 16,v,r 8](bv),W2[r 8,v](bh)
45	74	IDLE	IDLE	-
46	73	OPNPC5	OPNPC5	W1[s 0](dz),W2[v,r 8](dj)
47	66	OPPLAYER2	OPPLAYER2	W2[r 8,v](bh),W1[s 128](di)
48	35	RESUME_P_NAMEDIALOG	RESUME_P_NAMEDIALOG	W1[v](bz),W1[strn](bz)
49	3	OPWORLDENTITY3	OPWORLDENTITY3	W2[r 8,a 128](dp),W1[s 0](dz)
50	93	OPNPC6	OPNPC6	W2[a 128,r 8](dw)
51	65	OPOBJ2	OPOBJ2	W2[v,r 8](dj),W1[v](bz),W2[r 8,v](bh),W2[v,r 8](dj)
52	52	OPWORLDENTITYU	OPWORLDENTITYU	W2[r 8,v](bh),W1[s 0](dz),W2[r 8,v](bh),W2[r 8,v](bh),W4[r 24,r 16,v,r 8](bv)
53	14	FRIENDCHAT_KICK	FRIENDCHAT_KICK	W1[v](bz),W1[strn](bz)
54	15	EVENT_APPLET_FOCUS	EVENT_APPLET_FOCUS	W1[v](bz)
55	29	FRIENDCHAT_SETRANK	FRIENDCHAT_SETRANK	W1[v](bz),W1[strn](bz),W1[s 128](di)
56	13	CLANCHANNEL_KICKUSER	CLANCHANNEL_KICKUSER	W1[v](bz),W1[v](bz),W2[r 8,v](bh),W1[strn](bz)
57	34	FRIENDLIST_DEL	FRIENDLIST_DEL	W1[v](bz),W1[strn](bz)
58	50	OPLOCT	OPLOCT	W2[a 128,r 8](dw),W2[r 8,a 128](dp),W2[r 8,v](bh),W2[a 128,r 8](dw),W1[s 0](dz),W4[v,r 16,r 24,r 8](em),W2[r 8,a 128](dp)
59	96	OPWORLDENTITY4	OPWORLDENTITY4	W2[r 8,a 128](dp),W1[s 128](di)
60	89	RSEVEN_STATUS	RSEVEN_STATUS	-
61	27	OPPLAYER4	OPPLAYER4	W1[v](bz),W2[a 128,r 8](dw)
62	48	IGNORELIST_DEL	IGNORELIST_DEL	W1[v](bz),W1[strn](bz)
63	1	IGNORELIST_ADD	IGNORELIST_ADD	W1[v](bz),W1[strn](bz)
64	23	OPLOC1	OPLOC1	W2[r 8,a 128](dp),W2[r 8,a 128](dp),W1[a 128](dv),W2[r 8,v](bh)
65	57	IF_BUTTON	IF_BUTTON	W4[r 24,r 16,v,r 8](bv)
66	42	EVENT_MOUSE_MOVE	EVENT_MOUSE_MOVE	W1[v](bz)
67	85	OPLOC5	OPLOC5	W2[v,r 8](dj),W2[a 128,r 8](dw),W2[v,r 8](dj),W1[a 128](dv)
68	25	OPLOC2	OPLOC2	W2[v,r 8](dj),W2[r 8,v](bh),W1[a 128](dv),W2[r 8,v](bh)
69	19	EVENT_MOUSE_CLICK_V1	EVENT_MOUSE_CLICK_V1	-
70	18	EVENT_MOUSE_SCROLL	EVENT_MOUSE_SCROLL	W2[r 8,v](bh)
71	11	OPPLAYER8	OPPLAYER8	W2[a 128,r 8](dw),W1[s 128](di)
72	86	MEMBERSHIP_PROMOTION_ELIGIBILITY	MEMBERSHIP_PROMOTION_ELIGIBILITY	-
73	69	FRIENDLIST_ADD	FRIENDLIST_ADD	W1[v](bz),W1[strn](bz)
74	2	AFFINEDCLANSETTINGS_ADDBANNED_FROMCHANNEL	AFFINEDCLANSETTINGS_ADDBANNED_FROMCHANNEL	W1[v](bz),W1[v](bz),W2[r 8,v](bh),W1[strn](bz)
75	20	IF_SCRIPT_TRIGGER	IF_SCRIPT_TRIGGER	W2[r 8,v](bh),W2[r 8,a 128](dp),W2[r 8,v](bh),W4[r 24,r 16,v,r 8](bv),W4[r 8,r 24,r 16,v](ef)
76	30	OPLOC3	OPLOC3	W2[a 128,r 8](dw),W1[s 0](dz),W2[a 128,r 8](dw),W2[r 8,a 128](dp)
77	53	OPNPCT	OPNPCT	W4[r 16,v,r 24,r 8](ee),W2[v,r 8](dj),W1[s 128](di),W2[r 8,v](bh),W2[r 8,v](bh)
78	64	OPPLAYER5	OPPLAYER5	W1[v](bz),W2[r 8,v](bh)
79	75	OPPLAYER3	OPPLAYER3	W2[v,r 8](dj),W1[v](bz)
80	59	MAP_BUILD_COMPLETE	MAP_BUILD_COMPLETE	-
81	72	CLANCHANNEL_FULL_REQUEST	CLANCHANNEL_FULL_REQUEST	W1[v](bz)
82	5	WINDOW_STATUS	WINDOW_STATUS	W1[v](bz),W2[r 8,v](bh),W2[r 8,v](bh)
83	94	MESSAGE_PUBLIC	MESSAGE_PUBLIC	W1[v](bz),W1[v](bz)
84	0	OPWORLDENTITYT	OPWORLDENTITYT	W2[a 128,r 8](dw),W1[s 0](dz),W2[v,r 8](dj),W2[v,r 8](dj),W4[v,r 16,r 24,r 8](em)
85	31	BUG_REPORT	BUG_REPORT	W2[r 8,v](bh),W1[v](bz),W1[strn](bz),W1[strn](bz)
86	24	MESSAGE_PRIVATE	MESSAGE_PRIVATE	W2[r 8,v](bh),W1[strn](bz),W2[r 8,v](cy)
87	45	OPOBJ1	OPOBJ1	W1[a 128](dv),W2[a 128,r 8](dw),W2[v,r 8](dj),W2[r 8,v](bh)
88	37	RESUME_P_STRINGDIALOG	RESUME_P_STRINGDIALOG	W1[v](bz),W1[strn](bz)
89	81	SET_HEADING	SET_HEADING	W1[v](bz)
90	88	OPOBJ4	OPOBJ4	W1[a 128](dv),W2[a 128,r 8](dw),W2[a 128,r 8](dw),W2[r 8,v](bh)
91	91	IF_BUTTONX	IF_BUTTONX	W4[r 24,r 16,v,r 8](bv),W2[r 8,v](bh),W2[r 8,v](bh),W1[v](bz)
92	7	SEND_PING_REPLY	SEND_PING_REPLY	W1[v](bz),W4[r 24,r 16,v,r 8](bv),W4[r 8,r 24,r 16,v](ef),W1[a 128](dv)
93	36	OPPLAYER6	OPPLAYER6	W2[a 128,r 8](dw),W1[a 128](dv)
94	63	OPNPC3	OPNPC3	W1[s 0](dz),W2[v,r 8](dj)
95	47	EXIT_FREECAM	EXIT_FREECAM	-
96	80	IF_CRMVIEW_OP	IF_CRMVIEW_OP	W2[r 8,a 128](dp),W4[r 16,v,r 24,r 8](ee),W4[r 8,r 24,r 16,v](ef),W4[v,r 16,r 24,r 8](em),W4[r 16,v,r 24,r 8](ee),W4[r 24,r 16,v,r 8](bv)
97	98	SET_CHATFILTERSETTINGS	SET_CHATFILTERSETTINGS	W1[v](bz),W1[v](bz),W1[v](bz)
98	54	MOVE_GAMECLICK	MOVE_GAMECLICK	W1[v](bz),W2[a 128,r 8](dw),W1[v](bz),W2[r 8,a 128](dp)
99	58	OPPLAYERU	OPPLAYERU	W4[r 24,r 16,v,r 8](bv),W2[r 8,v](bh),W2[r 8,v](bh),W2[r 8,v](bh),W1[s 0](dz)
100	61	MOVE_MINIMAPCLICK	MOVE_MINIMAPCLICK	W1[v](bz),W2[a 128,r 8](dw),W1[v](bz),W2[r 8,a 128](dp),W1[v](bz)
