# Server packets: rev239
# count: 149
# named: 149
# server_table_size: 149
# columns: id\tname\tlength\tread_count\tfields
# field_format: readType(obfuscatedMethodName)
30	LOC_ANIM_SPECIFIC	6	3	I1(cy),I2(cm),I3(ep)
31	UPDATE_RUNWEIGHT	2	1	I2(cr)
32	SOUND_AREA	7	0	-
33	LOC_ADD_CHANGE_V2	-2	0	-
34	LOC_MERGE	14	0	-
35	MIDI_SONG_V2	10	5	I2(dc),I2(cm),I2(en),I2(cm),I2(en)
36	FRIENDLIST_LOADED	0	0	-
37	UPDATE_REBOOT_TIMER_V2	-1	2	X1(ar),I2(cm)
38	CAM_MODE	1	1	I1(ca)
39	URL_OPEN	-2	2	V1(al),X1(ar)
40	CAM_ROTATETO	7	4	I2(cr),I2(cr),I2(cm),I1(ca)
41	OBJ_DEL_SPECIFIC	10	3	I2(ea),I4(cj),I4(cj)
42	UPDATE_IGNORELIST	-2	0	-
43	MINIMAP_TOGGLE	1	1	I1(ca)
44	VARP_RESET	0	0	-
45	UPDATE_INV_STOPTRANSMIT	2	1	I2(ea)
46	UPDATE_STAT_V2	7	4	I1(ca),I1(ca),I1(cy),I4(ew)
47	SET_ACTIVE_WORLD_V2	3	2	I2(cr),I1(ca)
48	PROJANIM_SPECIFIC_V4	27	11	I2(ea),I2(ea),I2(en),I2(en),I1(ex),I4(ei),I2(en),I2(dc),I4(ei),I3(cv),I3(ps)
49	REBUILD_NORMAL_V2	-2	0	-
50	HINT_ARROW	6	0	-
51	CAM_ROTATEBY	7	4	I2(cr),I2(cr),I2(cm),I1(ca)
52	OBJ_CUSTOMISE_SPECIFIC	20	8	I2(ea),I2(cr),I2(ez),I4(eg),I4(cj),I2(ez),I2(cm),I2(em)
53	UPDATE_STOCKMARKET_SLOT	20	2	I1(ca),I1(ca)
54	UPDATE_ZONE_FULL_FOLLOWS	3	3	I1(ex),I1(ej),I1(ca)
55	IF_SETCOLOUR	6	2	I2(cm),I4(ew)
56	UPDATE_TRADINGPOST	-2	2	I1(ca),J0(cd)
57	LOGOUT	0	0	-
58	LOGOUT_WITHREASON	1	1	I1(ca)
59	IF_SETANIM	6	2	I4(ei),I2(ef)
60	VARCLAN_DISABLE	0	0	-
61	MESSAGE_FRIENDCHANNEL	-1	5	X1(ar),J0(cd),I2(cm),I3(dr),I1(ca)
62	MESSAGE_CLANCHANNEL_SYSTEM	-1	3	B1(ee),I2(cm),I3(dr)
63	IF_SETHIDE	5	2	I4(eg),I1(cy)
64	UPDATE_RUNENERGY	2	1	I2(cm)
65	OCULUS_SYNC	4	1	I4(cj)
66	RESET_INTERACTION_MODE	2	1	I2(cr)
67	SITE_SETTINGS	-1	1	X1(ar)
68	ACCOUNT_FLAGS	8	1	J0(cd)
69	CLANCHANNEL_FULL	-2	1	B1(ee)
70	OBJ_ENABLED_OPS_SPECIFIC	7	3	I2(ea),I1(ex),I4(ew)
71	CLANSETTINGS_DELTA	-2	1	B1(ee)
72	PLAYER_SPOTANIM_SPECIFIC	9	4	I2(ea),I4(cj),I1(ex),I2(cm)
73	HIDEOBJOPS	1	1	Z0(cn)
74	MESSAGE_GAME	-1	4	I1(do),I1(ca),X1(ar),X1(ar)
75	HIDENPCOPS	1	1	Z0(cn)
76	VARP_SYNC	0	0	-
77	SYNTH_SOUND	5	3	I2(cm),I1(ca),I2(cm)
78	OBJ_ADD_SPECIFIC	17	8	I2(cm),I2(dc),I2(dc),I1(ex),I1(ca),I1(ej),I4(ew),I4(eg)
79	SET_INTERACTION_MODE	4	3	I2(cr),I1(ca),I1(ca)
80	IF_SETTEXT	-2	2	X1(ar),I4(ew)
81	CLANSETTINGS_FULL	-2	1	B1(ee)
82	IF_SETSCROLLPOS	6	2	I4(eg),I2(cm)
83	SERVER_TICK_END	0	0	-
84	IF_SETNPCHEAD	6	2	I4(cj),I2(en)
85	NPC_INFO_SMALL_V5	-2	0	-
86	MAP_ANIM	6	0	-
87	CAM_TARGET_V4	5	2	I4(cj),I1(ej)
88	VARCLAN_ENABLE	0	0	-
89	IF_SETNPCHEAD_ACTIVE	6	2	I2(ea),I4(ew)
90	MAP_ANIM_SPECIFIC	8	4	I1(ej),I2(ea),I3(er),I2(ea)
91	LOGOUT_TRANSFER	-1	3	X1(ar),I2(cm),I4(cj)
92	RESET_ANIMS	0	0	-
93	PACKET_GROUP_START	2	1	I2(cr)
94	IF_CLEARINV	4	1	I4(ew)
95	CLANCHANNEL_DELTA	-2	1	B1(ee)
96	IF_OPENTOP	2	1	I2(ea)
97	VARP_SMALL	3	2	B1(ms),I2(en)
98	IF_SETPLAYERMODEL_OBJ	8	2	I4(ew),I4(eg)
99	MIDI_SONG_WITHSECONDARY	12	6	I2(cm),I2(en),I2(dc),I2(cm),I2(dc),I2(en)
100	IF_SETPLAYERMODEL_BODYTYPE	5	2	I4(ew),I1(ca)
101	NPC_SPOTANIM_SPECIFIC	9	4	I1(cy),I2(cm),I2(cm),I4(ew)
102	IF_SETPOSITION	8	3	I2(em),I4(ew),I2(em)
103	CAM_SHAKE	4	4	I1(ca),I1(ca),I1(ca),I1(ca)
104	OBJ_UNCUSTOMISE_SPECIFIC	10	3	I4(cj),I4(eg),I2(cm)
105	UPDATE_ZONE_PARTIAL_ENCLOSED	-2	4	I1(ej),I1(cy),I1(cy),I1(ca)
106	IF_SETOBJECT	10	3	I4(ew),I2(ea),I4(cj)
107	MIDI_SWAP	8	4	I2(cm),I2(cm),I2(ea),I2(cm)
108	IF_SETEVENTS_V2	16	5	I2(ea),I4(cj),I4(ew),I2(cm),I4(eg)
109	REBUILD_WORLDENTITY_V4	-2	0	-
110	LOC_ANIM	4	0	-
111	UPDATE_FRIENDLIST	-2	0	-
112	UPDATE_FRIENDCHAT_CHANNEL_SINGLEUSER	-1	0	-
113	UPDATE_UID192	28	1	Z0(dl)
114	RUNCLIENTSCRIPT	-2	9	X1(ar),X1(ar),J0(cd),I0(dp),I0(db),I4(cj),I0(dp),X1(ar),I4(cj)
115	SEND_PING	8	6	I4(cj),I4(cj),V0(et),V0(dx),V0(dw),V0(di)
116	SET_NPC_UPDATE_ORIGIN	2	2	I1(ca),I1(ca)
117	TRIGGER_ONDIALOGABORT	0	0	-
118	MIDI_JINGLE	5	2	I3(dr),I2(en)
119	ANIM_SPECIFIC	3	2	I1(ej),I2(dc)
120	IF_SETPLAYERHEAD	4	1	I4(ew)
121	IF_SETPLAYERMODEL_SELF	5	2	I1(ex),I4(cj)
122	WORLDENTITY_INFO_V7	-2	0	-
123	IF_MOVESUB	8	2	I4(ei),I4(cj)
124	CHAT_FILTER_SETTINGS	2	2	I1(cy),I1(ex)
125	REBUILD_REGION_V2	-2	0	-
126	HISCORE_REPLY	-2	0	-
127	MESSAGE_CLANCHANNEL	-1	5	B1(ee),X1(ar),I2(cm),I3(dr),I1(ca)
128	CAM_MOVETO_ARC_V3	15	9	I2(dc),I2(cm),I2(ea),I2(ef),I1(cy),I1(ej),I2(dc),I1(cy),I2(ea)
129	CAM_MOVETO_ARC_V2	14	8	I2(en),I2(ea),I2(ea),I2(cm),I1(ej),I2(ea),I1(ex),I2(dc)
130	CAM_MOVETO_CYCLES_V3	11	7	I1(ca),I2(ea),I2(dc),I1(ej),I1(cy),I2(cm),I2(ez)
131	CAM_UNLOCK	1	1	I1(ca)
132	GROUP_FULL	-2	0	-
133	GROUP_VAR_LONG	13	0	-
134	CAM_MOVETO_CYCLES_V2	10	6	I2(en),I2(cm),I1(cy),I2(ea),I2(en),I1(ex)
135	CAM_SKYBOX	4	1	I4(ew)
136	GROUP_VAR	-2	0	-
137	CAM_LOOKAT_CYCLES	10	6	I2(cm),I1(ex),I2(cm),I1(ej),I2(cm),I2(ez)
138	AMBIENCE_STOP	1	1	I1(ca)
139	CAM_LOOKAT_V2	8	5	I2(cm),I2(ea),I1(ca),I1(ex),I2(dc)
140	GROUP_VAR_INT	9	0	-
141	CAM_ROTATETO_COORDINATE_V2	9	5	I2(cm),I2(cm),I2(cm),I1(cy),I2(en)
142	IF_SETMODEL_V2	8	2	I4(ew),I4(ei)
143	SET_MAP_FLAG_V2	4	1	I4(cj)
144	CAM_LOOKAT_V3	9	6	I1(ex),I1(ej),I2(cr),I2(en),I2(cm),I1(ex)
145	AMBIENCE_START	3	2	I1(cy),I2(cm)
146	CAM_MOVETO_V2	8	5	I2(dc),I1(ej),I2(dc),I1(ej),I2(cm)
147	CAM_MOVETO_V3	9	6	I2(cm),I1(ca),I1(ca),I2(ez),I2(dc),I1(cy)
148	CAM_ROTATETO_COORDINATE_V3	11	7	I1(cy),I2(dc),I1(ca),I2(en),I2(dc),I2(em),I1(ca)
