# Server packet mapping: rev237 -> rev238
# matched: 139/139
# source_count: 143
# target_count: 139
# removed: 4
# added: 0
# columns: source_id\ttarget_id\tsource_name\ttarget_name\tfields
61	128	CAM_MOVETO_CYCLES_V1	IF_SETMODEL_V2	I1(ca),I1(ca),I2(cp),I2(cp),Z0(mo),I1(ca)
62	118	RESET_INTERACTION_MODE	RESET_INTERACTION_MODE	I2(kb)
63	50	CHAT_FILTER_SETTINGS_PRIVATECHAT	CHAT_FILTER_SETTINGS_PRIVATECHAT	I1(ca)
64	19	NPC_INFO_SMALL_V5	NPC_INFO_SMALL_V5	-
65	119	IF_SETSCROLLPOS	IF_SETSCROLLPOS	I4(dl),I2(ek)
66	97	IF_SETCOLOUR	IF_SETCOLOUR	I4(dl),I2(em)
67	115	IF_OPENTOP	UPDATE_RUNENERGY	I2(cp)
68	65	LOGOUT	LOGOUT	-
69	96	SET_PLAYER_OP	SET_PLAYER_OP	I1(dv),X1(cx),I1(du)
70	71	UPDATE_IGNORELIST	REBUILD_REGION_V2	-
71	44	VARP_RESET	VARP_RESET	-
72	79	REBUILD_REGION	REBUILD_NORMAL_V1	-
73	11	SET_ACTIVE_WORLD_V2	SET_ACTIVE_WORLD_V2	I2(kb),I1(ca)
74	120	IF_SETPLAYERMODEL_SELF	IF_SETPLAYERMODEL_SELF	I4(ez),I1(dn)
75	40	CAM_MODE	CAM_MODE	I1(ca)
76	76	HINT_ARROW	HINT_ARROW	-
77	5	UPDATE_RUNWEIGHT	UPDATE_RUNWEIGHT	I2(kb)
78	30	TRIGGER_ONDIALOGABORT	TRIGGER_ONDIALOGABORT	-
79	43	LOC_MERGE	LOC_MERGE	-
80	3	SEND_PING	SEND_PING	I4(co),I4(co),V0(ie),V0(eo),V0(de),V0(dy)
81	8	SET_HEATMAP_ENABLED	SET_HEATMAP_ENABLED	Z0(mo)
82	81	MESSAGE_CLANCHANNEL_SYSTEM	MESSAGE_CLANCHANNEL_SYSTEM	B1(cs),I2(cp),I3(cv)
83	13	UPDATE_FRIENDCHAT_CHANNEL_SINGLEUSER	UPDATE_FRIENDCHAT_CHANNEL_SINGLEUSER	-
84	83	CAM_TARGET_V3	CAM_TARGET_V3	I1(ca),I2(kb),I2(cp)
85	12	LOC_ANIM	LOC_ANIM	-
86	80	IF_SETPLAYERMODEL_BASECOLOUR	IF_SETPLAYERMODEL_BASECOLOUR	I1(ca),I4(dl),I1(du)
87	53	NPC_INFO_LARGE_V5	NPC_INFO_LARGE_V5	-
88	69	MIDI_SONG_STOP	MIDI_SONG_STOP	I2(ek),I2(em)
89	58	IF_SETPLAYERHEAD	IF_SETPLAYERHEAD	I4(ez)
90	42	CAM_RESET	CAM_RESET	-
91	9	NPC_ANIM_SPECIFIC	NPC_ANIM_SPECIFIC	I2(em),I1(dn),I2(em)
92	6	IF_SETTEXT	IF_SETTEXT	X1(cx),I4(ez)
93	61	MAP_ANIM_SPECIFIC	MAP_ANIM_SPECIFIC	I2(er),I1(ca),I2(er),I3(eq)
94	20	CAM_ROTATEBY	CAM_ROTATEBY	I2(kb),I2(kb),I2(cp),I1(ca)
95	105	VARP_LARGE	VARP_LARGE	I4(wl),I2(em)
96	52	IF_CLOSESUB	IF_CLOSESUB	I4(co)
