# Server packets: rev237
# count: 143
# named: 142
# server_table_size: 143
# columns: id\tname\tlength\tread_count\tfields
# field_format: readType(obfuscatedMethodName)
66	IF_SETCOLOUR	6	2	I4(dl),I2(em)
67	IF_OPENTOP	2	1	I2(cp)
68	LOGOUT	0	0	-
69	SET_PLAYER_OP	-1	3	I1(dv),X1(cx),I1(du)
70	UPDATE_IGNORELIST	-2	0	-
71	VARP_RESET	0	0	-
72	REBUILD_REGION	-2	0	-
73	SET_ACTIVE_WORLD_V2	3	2	I2(kb),I1(ca)
74	IF_SETPLAYERMODEL_SELF	5	2	I4(ez),I1(dn)
75	CAM_MODE	1	1	I1(ca)
76	HINT_ARROW	6	0	-
77	UPDATE_RUNWEIGHT	2	1	I2(kb)
78	TRIGGER_ONDIALOGABORT	0	0	-
79	LOC_MERGE	14	0	-
80	SEND_PING	8	6	I4(co),I4(co),V0(ie),V0(eo),V0(de),V0(dy)
81	SET_HEATMAP_ENABLED	1	1	Z0(mo)
82	MESSAGE_CLANCHANNEL_SYSTEM	-1	3	B1(cs),I2(cp),I3(cv)
83	UPDATE_FRIENDCHAT_CHANNEL_SINGLEUSER	-1	0	-
84	CAM_TARGET_V3	5	3	I1(ca),I2(kb),I2(cp)
85	LOC_ANIM	4	0	-
86	IF_SETPLAYERMODEL_BASECOLOUR	6	3	I1(ca),I4(dl),I1(du)
87	NPC_INFO_LARGE_V5	-2	0	-
88	MIDI_SONG_STOP	4	2	I2(ek),I2(em)
89	IF_SETPLAYERHEAD	4	1	I4(ez)
90	CAM_RESET	0	0	-
91	NPC_ANIM_SPECIFIC	5	3	I2(em),I1(dn),I2(em)
92	IF_SETTEXT	-2	2	X1(cx),I4(ez)
93	MAP_ANIM_SPECIFIC	8	4	I2(er),I1(ca),I2(er),I3(eq)
94	CAM_ROTATEBY	7	4	I2(kb),I2(kb),I2(cp),I1(ca)
95	VARP_LARGE	6	2	I4(wl),I2(em)
96	IF_CLOSESUB	4	1	I4(co)
97	IF_SETNPCHEAD_ACTIVE	6	2	I2(er),I4(wl)
98	HIDELOCOPS	1	1	Z0(mo)
99	CAM_ROTATETO_COORDINATE_V1	7	5	I1(ca),I1(ca),I2(cp),I2(cp),I1(ca)
100	UPDATE_ZONE_FULL_FOLLOWS	3	3	I1(dn),I1(ca),I1(dn)
101	UPDATE_ZONE_PARTIAL_ENCLOSED	-2	4	I1(ca),I1(dv),I1(dn),I1(ca)
102	CLANCHANNEL_DELTA	-2	1	B1(cs)
103	UPDATE_STOCKMARKET_SLOT	20	2	I1(ca),I1(ca)
104	CAM_LOOKAT_V1	6	5	I1(ca),I1(ca),I2(cp),I1(ca),I1(ca)
105	UPDATE_FRIENDCHAT_CHANNEL_FULL_V2	-2	0	-
106	IF_SETPLAYERMODEL_BODYTYPE	5	2	I4(co),I1(dn)
107	MESSAGE_CLANCHANNEL	-1	5	B1(cs),X1(cx),I2(cp),I3(cv),I1(ca)
108	PLAYER_SPOTANIM_SPECIFIC	9	4	I4(wl),I2(cp),I1(dn),I2(em)
109	ANIM_SPECIFIC	3	2	I1(ca),I2(em)
110	MIDI_SONG_V2	10	5	I2(ek),I2(em),I2(er),I2(cp),I2(em)
111	UPDATE_RUNENERGY	2	1	I2(cp)
112	HISCORE_REPLY	-2	0	-
113	MINIMAP_TOGGLE	1	1	I1(ca)
114	URL_OPEN	-2	2	V1(al),X1(cx)
115	SOUND_AREA	7	0	-
116	UPDATE_UID192	28	1	Z1(rs)
117	LOGOUT_WITHREASON	1	1	I1(ca)
118	RUNCLIENTSCRIPT	-2	8	X1(cx),I0(dw),I0(dz),I4(co),I0(dw),X1(cx),X1(cx),I4(co)
119	IF_SETANIM	6	2	I4(co),I2(kb)
120	SET_MAP_FLAG_V1	2	2	I1(ca),I1(ca)
121	CLANSETTINGS_FULL	-2	1	B1(cs)
122	OBJ_ADD_SPECIFIC	17	8	I4(wl),I2(em),I2(er),I4(dl),I2(ek),I1(dv),I1(dv),I1(du)
123	UPDATE_INV_FULL	-2	6	I4(co),I2(cp),I2(cp),I1(dn),I4(co),I2(er)
124	HIDEOBJOPS	1	1	Z0(mo)
125	PACKET_GROUP_START	2	1	I2(kb)
126	UPDATE_FRIENDLIST	-2	0	-
127	MIDI_SONG_WITHSECONDARY	12	6	I2(ek),I2(cp),I2(ek),I2(ek),I2(ek),I2(ek)
128	CAM_MOVETO_CYCLES_V2	10	6	I2(ek),I1(ca),I1(ca),I2(ek),I2(em),I2(er)
129	-	-2	0	-
130	ACCOUNT_FLAGS	8	1	J0(df)
131	IF_SETEVENTS_V2	16	5	I4(wl),I2(cp),I2(ek),I4(dl),I4(co)
132	WORLDENTITY_INFO_V7	-2	0	-
133	OBJ_UNCUSTOMISE_SPECIFIC	10	3	I4(dl),I2(cp),I4(dl)
134	CAM_MOVETO_V2	8	5	I2(em),I2(cp),I2(ek),I1(ca),I1(du)
135	ZBUF	1	1	I1(ca)
136	OBJ_COUNT_SPECIFIC	14	4	I4(ez),I4(ez),I2(cp),I4(wl)
137	CAM_MOVETO_ARC_V2	14	8	I1(du),I1(ca),I2(cp),I2(em),I2(cp),I2(ek),I2(er),I2(cp)
138	CAM_ROTATETO_COORDINATE_V2	9	5	I2(ek),I2(em),I2(er),I1(dv),I2(cp)
139	SET_MAP_FLAG_V2	4	1	I4(co)
140	CAM_LOOKAT_V2	8	5	I2(er),I1(dv),I1(ca),I2(cp),I2(cp)
141	IF_RESYNC_V2	-2	10	I2(cp),I2(cp),I4(co),I2(cp),I1(ca),I4(co),I2(cp),I2(cp),I4(co),I4(co)
142	OBJ_CUSTOMISE_SPECIFIC	20	8	I2(zt),I2(zt),I2(em),I2(ed),I2(cp),I2(kb),I4(ez),I4(wl)
