# Client packet mapping: rev237 -> rev238
# matched: 101/101
# source_count: 101
# target_count: 117
# removed: 0
# added: 16
# columns: source_id\ttarget_id\tsource_name\ttarget_name\tfields
0	100	OPWORLDENTITYT	OPWORLDENTITYT	W2[r 8,v](be)
1	26	IGNORELIST_ADD	IGNORELIST_ADD	W1[v](um),W1[strn](cq)
2	73	AFFINEDCLANSETTINGS_ADDBANNED_FROMCHANNEL	AFFINEDCLANSETTINGS_ADDBANNED_FROMCHANNEL	W1[v](um),W1[v](um),W2[r 8,v](be),W1[strn](cq)
3	45	OPWORLDENTITY3	OPWORLDENTITY3	W1[a 128](de),W2[v,r 8](ev)
4	95	CLANSETTINGS_FULL_REQUEST	CLANSETTINGS_FULL_REQUEST	W1[v](um)
5	10	WINDOW_STATUS	WINDOW_STATUS	W1[v](um),W2[r 8,v](be),W2[r 8,v](be)
6	2	UPDATE_PLAYER_MODEL_V2	UPDATE_PLAYER_MODEL_V2	-
7	31	SEND_PING_REPLY	SEND_PING_REPLY	W4[r 24,r 8,r 16,v](ie),W4[r 16,v,r 24,r 8](eo),W1[a 128](de),W1[s 128](dy)
8	12	REFLECTION_CHECK_REPLY	REFLECTION_CHECK_REPLY	W1[v](um),W1[v](vw)
9	57	EVENT_NATIVE_MOUSE_MOVE	EVENT_NATIVE_MOUSE_MOVE	-
10	82	SEND_SNAPSHOT	SEND_SNAPSHOT	W1[v](um),W1[strn](cq),W1[v](um),W1[v](um)
11	35	OPPLAYER8	OPPLAYER8	W2[r 8,v](be),W1[s 0](cw)
12	108	HISCORE_REQUEST	HISCORE_REQUEST	-
13	50	CLANCHANNEL_KICKUSER	CLANCHANNEL_KICKUSER	W1[v](um),W1[v](um),W2[r 8,v](be),W1[strn](cq)
14	11	FRIENDCHAT_KICK	FRIENDCHAT_KICK	W1[v](um),W1[strn](cq)
15	98	EVENT_APPLET_FOCUS	EVENT_APPLET_FOCUS	W1[v](um)
16	16	OPLOCU	OPLOCU	W2[a 128,r 8](ea),W4[r 8,r 24,r 16,v](eb),W1[a 128](de),W2[v,r 8](ev),W2[r 8,a 128](ek),W2[v,r 8](ev),W2[a 128,r 8](ea)
17	52	RESUME_P_OBJDIALOG	RESUME_P_OBJDIALOG	W2[r 8,v](be)
18	51	EVENT_MOUSE_SCROLL	EVENT_MOUSE_SCROLL	W2[r 8,v](be)
19	22	EVENT_MOUSE_CLICK_V1	EVENT_MOUSE_CLICK_V1	-
20	42	IF_SCRIPT_TRIGGER	IF_SCRIPT_TRIGGER	W2[r 8,v](be),W2[v,r 8](ev),W4[r 16,v,r 24,r 8](eo),W4[r 8,r 24,r 16,v](eb),W2[r 8,a 128](ek)
21	25	OPOBJU	OPOBJU	W1[v](um),W2[a 128,r 8](ea),W2[a 128,r 8](ea),W2[r 8,v](be),W2[a 128,r 8](ea),W2[r 8,a 128](ek),W4[r 16,v,r 24,r 8](eo)
22	110	OPNPC1	OPNPC1_V1	W2[v,r 8](ev),W1[a 128](de)
23	103	OPLOC1	OPLOC1_V1	W1[a 128](de),W2[a 128,r 8](ea),W2[r 8,v](be),W2[r 8,a 128](ek)
24	77	MESSAGE_PRIVATE	MESSAGE_PRIVATE	W2[r 8,v](be),W1[strn](cq),W2[v,r 8](cl)
25	94	OPLOC2	OPLOC2_V2	W2[r 8,v](be),W2[a 128,r 8](ea),W2[r 8,v](be),W1[v](um)
26	76	OPOBJT	OPOBJT	-
27	41	OPPLAYER4	OPPLAYER4	W1[s 0](cw),W2[r 8,a 128](ek)
28	114	RESUME_PAUSEBUTTON	RESUME_PAUSEBUTTON	W2[r 8,a 128](ek),W4[r 16,v,r 24,r 8](eo)
29	61	FRIENDCHAT_SETRANK	FRIENDCHAT_SETRANK	W1[v](um),W1[a 128](de),W1[strn](cq)
30	86	OPLOC3	OPLOC3_V1	W2[r 8,a 128](ek),W2[v,r 8](ev),W2[r 8,v](be),W1[s 0](cw)
31	79	BUG_REPORT	BUG_REPORT	W2[r 8,v](be),W1[a 128](de),W1[strn](cq),W1[strn](cq)
32	23	OPWORLDENTITY1	OPWORLDENTITY1	W1[v](um),W2[v,r 8](ev)
33	63	AFFINEDCLANSETTINGS_SETMUTED_FROMCHANNEL	AFFINEDCLANSETTINGS_SETMUTED_FROMCHANNEL	W1[v](um),W1[v](um),W2[r 8,v](be),W1[strn](cq)
34	66	FRIENDLIST_DEL	FRIENDLIST_DEL	W1[v](um),W1[strn](cq)
35	7	RESUME_P_NAMEDIALOG	RESUME_P_NAMEDIALOG	W1[v](um),W1[strn](cq)
36	74	OPPLAYER6	OPPLAYER6	W1[s 128](dy),W2[a 128,r 8](ea)
37	58	RESUME_P_STRINGDIALOG	RESUME_P_STRINGDIALOG	W1[v](um),W1[strn](cq)
38	112	DETECT_MODIFIED_CLIENT	DETECT_MODIFIED_CLIENT	W4[r 24,r 8,r 16,v](ie)
39	89	OPLOC4	OPLOC4_V1	W2[r 8,v](be),W1[v](um),W2[v,r 8](ev),W2[r 8,a 128](ek)
40	55	OPOBJ5	OPOBJ5_V1	W2[a 128,r 8](ea),W1[s 0](cw),W2[v,r 8](ev),W2[r 8,a 128](ek)
41	56	OPNPCU	OPNPCU	W1[s 128](dy),W2[r 8,a 128](ek),W4[r 8,r 24,r 16,v](eb),W2[r 8,v](be),W2[a 128,r 8](ea)
42	53	EVENT_MOUSE_MOVE	EVENT_MOUSE_MOVE	W1[v](um)
43	30	CLOSE_MODAL	CLOSE_MODAL	-
44	107	OPOBJ3	OPOBJ3_V1	W2[v,r 8](ev),W2[r 8,a 128](ek),W1[s 0](cw),W2[r 8,v](be)
45	113	OPOBJ1	OPOBJ1_V1	W2[r 8,v](be),W2[v,r 8](ev),W2[r 8,v](be),W1[s 128](dy)
46	46	RESUME_P_COUNTDIALOG	RESUME_P_COUNTDIALOG	W4[r 24,r 8,r 16,v](ie)
47	71	EXIT_FREECAM	EXIT_FREECAM	-
48	78	IGNORELIST_DEL	IGNORELIST_DEL	W1[v](um),W1[strn](cq)
49	97	OPWORLDENTITY5	OPWORLDENTITY5	W2[r 8,v](be),W1[a 128](de)
50	99	OPLOCT	OPLOCT	W2[a 128,r 8](ea),W2[a 128,r 8](ea)
51	81	TELEPORT	TELEPORT	W1[v](um),W2[a 128,r 8](ea),W4[v,r 8,r 16,r 24](ep),W2[r 8,v](be)
52	29	OPWORLDENTITYU	OPWORLDENTITYU	W2[r 8,a 128](ek),W1[a 128](de),W2[r 8,v](be),W2[r 8,v](be),W4[r 8,r 24,r 16,v](eb)
53	59	OPNPCT	OPNPCT	W2[r 8,a 128](ek),W2[a 128,r 8](ea)
54	6	MOVE_GAMECLICK	MOVE_GAMECLICK	W1[v](um),W2[a 128,r 8](ea),W2[r 8,v](be)
55	48	IF_BUTTONT	IF_BUTTONT	W2[r 8,v](be),W2[v,r 8](ev),W2[r 8,a 128](ek)
56	70	OPLOC6	OPLOC6	W2[a 128,r 8](ea)
57	75	IF_BUTTON	IF_BUTTON	W4[r 24,r 8,r 16,v](ie)
58	116	OPPLAYERU	OPPLAYERU	W2[r 8,a 128](ek),W1[v](um),W2[r 8,a 128](ek),W2[a 128,r 8](ea),W4[r 8,r 24,r 16,v](eb)
