# Client packets: rev238
# count: 117
# named: 117
# client_table_size: 117
# columns: id\tname\tlength\twrite_count\tfields
# field_format: writeType[byteEncodings](obfuscatedMethodName)
0	OPLOC3_V2	8	1	W2[a 128,r 8](bx)
1	MEMBERSHIP_PROMOTION_ELIGIBILITY	2	0	-
2	UPDATE_PLAYER_MODEL_V2	26	0	-
3	OPLOC2_V1	7	4	W1[s 0](dn),W2[r 8,a 128](eh),W2[a 128,r 8](bx),W2[a 128,r 8](bx)
4	RSEVEN_STATUS	1	0	-
5	EVENT_NATIVE_MOUSE_CLICK_V1	7	0	-
6	MOVE_GAMECLICK	-1	4	W1[v](on),W1[v](on),W2[a 128,r 8](bx),W2[v,r 8](eu)
7	RESUME_P_NAMEDIALOG	-1	2	W1[v](on),W1[strn](ch)
8	OPOBJ4_V1	7	4	W1[a 128](dw),W2[v,r 8](eu),W2[r 8,v](bm),W2[r 8,v](bm)
9	OPNPC2_V2	4	3	W1[a 128](dw),W1[a 128](dw),W2[a 128,r 8](bx)
10	WINDOW_STATUS	5	3	W1[v](on),W2[r 8,v](bm),W2[r 8,v](bm)
11	FRIENDCHAT_KICK	-1	2	W1[v](on),W1[strn](ch)
12	REFLECTION_CHECK_REPLY	-1	2	W1[v](on),W1[v](jj)
13	OPNPC2_V1	3	2	W2[r 8,v](bm),W1[v](on)
14	EVENT_NATIVE_MOUSE_CLICK_V2	7	4	W2[v,r 8](eu),W1[s 0](dn),W2[v,r 8](eu),W2[r 8,v](bm)
15	OPLOC5_V2	8	5	W2[v,r 8](eu),W2[a 128,r 8](bx),W2[a 128,r 8](bx),W1[s 128](we),W1[v](on)
16	OPLOCU	15	6	W2[a 128,r 8](bx),W2[r 8,v](bm),W2[r 8,a 128](eh),W2[v,r 8](eu),W1[s 128](we),W2[a 128,r 8](bx)
17	CLANCHANNEL_FULL_REQUEST	1	1	W1[v](on)
18	CONNECTION_TELEMETRY	-1	2	W1[v](on),W1[v](jj)
19	EVENT_CAMERA_POSITION	4	2	W2[v,r 8](eu),W2[v,r 8](eu)
20	MAP_BUILD_COMPLETE	0	0	-
21	SOUND_JINGLEEND	4	1	W4[r 24,r 16,v,r 8](ck)
22	EVENT_MOUSE_CLICK_V1	6	0	-
23	OPWORLDENTITY1	3	2	W1[s 128](we),W2[r 8,a 128](eh)
24	OPNPC3_V1	3	2	W1[v](on),W2[v,r 8](eu)
25	OPOBJU	15	7	W1[v](on),W2[a 128,r 8](bx),W2[a 128,r 8](bx),W2[v,r 8](eu),W2[a 128,r 8](bx),W4[r 24,r 16,v,r 8](ck),W2[a 128,r 8](bx)
26	IGNORELIST_ADD	-1	2	W1[v](on),W1[strn](ch)
27	OPOBJ6	6	3	W2[r 8,v](bm),W2[r 8,v](bm),W2[v,r 8](eu)
28	MESSAGE_PUBLIC	-1	2	W1[v](on),W1[v](on)
29	OPWORLDENTITYU	11	5	W1[a 128](dw),W2[a 128,r 8](bx),W2[v,r 8](eu),W2[v,r 8](eu),W4[r 16,v,r 8,r 24](es)
30	CLOSE_MODAL	0	0	-
