# Server packet mapping: rev238 -> rev239
# matched: 139/139
# source_count: 139
# target_count: 149
# removed: 0
# added: 10
# columns: source_id\ttarget_id\tsource_name\ttarget_name\tfields
0	37	UPDATE_REBOOT_TIMER_V2	UPDATE_REBOOT_TIMER_V2	X1(uq),I2(du)
1	45	UPDATE_INV_STOPTRANSMIT	UPDATE_INV_STOPTRANSMIT	I2(eq)
2	19	MESSAGE_PRIVATE	MESSAGE_PRIVATE	X1(uq),I2(cq),I3(qj),I1(sy)
3	115	SEND_PING	SEND_PING	I4(ca),I4(ca),V0(es),V0(ek),V0(we),V0(we)
4	36	FRIENDLIST_LOADED	FRIENDLIST_LOADED	-
5	31	UPDATE_RUNWEIGHT	UPDATE_RUNWEIGHT	I2(ev)
6	80	IF_SETTEXT	IF_SETTEXT	I4(ca),X1(uq)
7	116	SET_NPC_UPDATE_ORIGIN	SET_NPC_UPDATE_ORIGIN	I1(sy),I1(sy)
8	26	SET_HEATMAP_ENABLED	SET_HEATMAP_ENABLED	Z0(dx)
9	20	NPC_ANIM_SPECIFIC	NPC_ANIM_SPECIFIC	I2(eq),I1(er),I2(du)
10	9	UPDATE_ZONE_PARTIAL_FOLLOWS	UPDATE_ZONE_PARTIAL_FOLLOWS	I1(sk),I1(er),I1(er)
11	47	SET_ACTIVE_WORLD_V2	SET_ACTIVE_WORLD_V2	I2(ev),I1(sy)
12	110	LOC_ANIM	LOC_ANIM	-
13	112	UPDATE_FRIENDCHAT_CHANNEL_SINGLEUSER	UPDATE_FRIENDCHAT_CHANNEL_SINGLEUSER	-
14	95	CLANCHANNEL_DELTA	CLANCHANNEL_DELTA	B1(cu)
15	98	IF_SETPLAYERMODEL_OBJ	IF_SETPLAYERMODEL_OBJ	I4(ee),I4(dj)
16	15	MESSAGE_PRIVATE_ECHO	MESSAGE_PRIVATE_ECHO	X1(uq)
17	33	LOC_ADD_CHANGE_V2	LOC_ADD_CHANGE_V2	-
18	92	RESET_ANIMS	RESET_ANIMS	-
19	2	NPC_INFO_SMALL_V5	NPC_INFO_LARGE_V5	-
20	51	CAM_ROTATEBY	CAM_ROTATEBY	I2(ev),I2(ev),I2(cq),I1(sy)
21	65	OCULUS_SYNC	OCULUS_SYNC	I4(ca)
22	76	VARP_SYNC	VARP_SYNC	-
23	108	IF_SETEVENTS_V2	IF_SETEVENTS_V2	I2(eq),I2(eq),I4(ee),I4(ca),I4(ez)
24	11	VARCLAN	VARCLAN	-
25	63	IF_SETHIDE	IF_SETHIDE	I4(dj),I1(er)
26	68	ACCOUNT_FLAGS	ACCOUNT_FLAGS	J0(cl)
27	46	UPDATE_STAT_V2	UPDATE_STAT_V2	I1(sk),I4(ca),I1(er),I1(cs)
28	127	MESSAGE_CLANCHANNEL	MESSAGE_CLANCHANNEL	B1(cu),X1(uq),I2(cq),I3(qj),I1(sy)
29	61	MESSAGE_FRIENDCHANNEL	MESSAGE_FRIENDCHANNEL	X1(uq),J0(cl),I2(cq),I3(qj),I1(sy)
30	117	TRIGGER_ONDIALOGABORT	TRIGGER_ONDIALOGABORT	-
31	101	PLAYER_SPOTANIM_SPECIFIC	NPC_SPOTANIM_SPECIFIC	I1(er),I2(du),I2(ed),I4(dj)
32	96	IF_OPENTOP	IF_OPENTOP	I2(eq)
33	35	MIDI_SONG_V2	MIDI_SONG_V2	I2(cq),I2(du),I2(ed),I2(eq),I2(cq)
34	32	SOUND_AREA	SOUND_AREA	-
35	39	URL_OPEN	URL_OPEN	V1(qn),X1(uq)
