# Client packet mapping: rev238 -> rev239
# matched: 115/117
# source_count: 117
# target_count: 117
# removed: 0
# added: 0
# columns: source_id\ttarget_id\tsource_name\ttarget_name\tfields
26	82	IGNORELIST_ADD	IGNORELIST_ADD	W1[v](on),W1[strn](ch)
27	58	OPOBJ6	OPOBJ6	W2[r 8,v](bm),W2[r 8,v](bm),W2[v,r 8](eu)
28	69	MESSAGE_PUBLIC	MESSAGE_PUBLIC	W1[v](on),W1[v](on)
29	90	OPWORLDENTITYU	OPWORLDENTITYU	W1[a 128](dw),W2[a 128,r 8](bx),W2[v,r 8](eu),W2[v,r 8](eu),W4[r 16,v,r 8,r 24](es)
30	95	CLOSE_MODAL	CLOSE_MODAL	-
31	1	SEND_PING_REPLY	SEND_PING_REPLY	W4[r 16,v,r 8,r 24](es),W4[v,r 24,r 8,r 16](ek),W1[s 128](we),W1[s 128](we)
32	116	OPLOC5_V1	OPLOC5_V2	W2[a 128,r 8](bx),W1[s 128](we),W2[r 8,a 128](eh),W2[a 128,r 8](bx)
33	0	OPNPC6	OPNPC6	W2[v,r 8](eu)
34	20	FRIENDCHAT_JOIN_LEAVE	FRIENDCHAT_JOIN_LEAVE	W1[v](on),W1[strn](ch)
35	53	OPPLAYER8	OPPLAYER8	W1[a 128](dw),W2[v,r 8](eu)
36	46	OPOBJ1_V2	OPOBJ1_V2	W1[a 128](dw),W1[a 128](dw),W2[v,r 8](eu),W2[v,r 8](eu),W2[v,r 8](eu)
37	63	RESUME_P_COUNTDIALOG_LONG	RESUME_P_COUNTDIALOG_LONG	W8[v,v,v,v,v,v,v,v](cj)
38	57	OPPLAYER5	OPPLAYER5	W2[r 8,a 128](eh),W1[s 0](dn)
39	4	IDLE	IDLE	W1[v](on)
40	83	OPWORLDENTITY4	OPWORLDENTITY4	W2[v,r 8](eu),W1[v](on)
41	37	OPPLAYER4	OPPLAYER4	W2[r 8,a 128](eh),W1[v](on)
42	56	IF_SCRIPT_TRIGGER	IF_SCRIPT_TRIGGER	W2[r 8,v](bm),W2[a 128,r 8](bx),W4[r 8,v,r 16,r 24](fg),W4[v,r 24,r 8,r 16](ek),W2[a 128,r 8](bx)
43	43	OPOBJ5_V2	OPOBJ5_V2	W1[s 0](dn),W2[v,r 8](eu),W2[v,r 8](eu),W2[r 8,v](bm),W1[a 128](dw)
44	28	FRIENDLIST_ADD	FRIENDLIST_ADD	W1[v](on),W1[strn](ch)
45	100	OPWORLDENTITY3	OPWORLDENTITY3	W2[r 8,a 128](eh),W1[v](on)
46	75	RESUME_P_COUNTDIALOG	RESUME_P_COUNTDIALOG	W4[r 24,r 16,v,r 8](ck)
47	98	OPWORLDENTITY6	OPWORLDENTITY6	W2[r 8,v](bm)
48	27	IF_BUTTONT	IF_BUTTONT	W2[r 8,v](bm),W2[r 8,v](bm),W4[r 24,r 16,v,r 8](ck),W2[r 8,v](bm),W2[r 8,v](bm),W4[v,r 24,r 8,r 16](ek)
49	3	OPPLAYER2	OPPLAYER2	W1[s 128](we),W2[a 128,r 8](bx)
50	38	CLANCHANNEL_KICKUSER	CLANCHANNEL_KICKUSER	W1[v](on),W1[v](on),W2[r 8,v](bm),W1[strn](ch)
51	16	EVENT_MOUSE_SCROLL	EVENT_MOUSE_SCROLL	W2[r 8,v](bm)
52	32	RESUME_P_OBJDIALOG	RESUME_P_OBJDIALOG	W2[r 8,v](bm)
53	110	EVENT_MOUSE_MOVE	EVENT_MOUSE_MOVE	W1[v](on)
54	92	OPPLAYER3	OPPLAYER3	W1[s 128](we),W2[v,r 8](eu)
55	43	OPOBJ5_V1	OPOBJ5_V2	W2[v,r 8](eu),W2[v,r 8](eu),W1[s 128](we),W2[r 8,v](bm)
56	23	OPNPCU	OPNPCU	W2[r 8,v](bm),W2[r 8,a 128](eh),W2[v,r 8](eu),W4[v,r 24,r 8,r 16](ek),W1[s 128](we)
57	6	EVENT_NATIVE_MOUSE_MOVE	EVENT_NATIVE_MOUSE_MOVE	-
58	64	RESUME_P_STRINGDIALOG	RESUME_P_STRINGDIALOG	W1[v](on),W1[strn](ch)
59	86	OPNPCT	OPNPCT	W2[a 128,r 8](bx),W2[a 128,r 8](bx),W4[r 16,v,r 8,r 24](es),W2[v,r 8](eu),W1[a 128](dw)
60	74	OPOBJ2_V2	OPOBJ2_V2	W1[v](on),W2[r 8,v](bm),W2[v,r 8](eu),W1[s 128](we),W2[r 8,v](bm)
61	55	FRIENDCHAT_SETRANK	FRIENDCHAT_SETRANK	W1[v](on),W1[strn](ch),W1[v](on)
62	22	OPPLAYER7	OPPLAYER7	W1[v](on),W2[r 8,a 128](eh)
63	96	AFFINEDCLANSETTINGS_SETMUTED_FROMCHANNEL	AFFINEDCLANSETTINGS_SETMUTED_FROMCHANNEL	W1[v](on),W1[v](on),W2[r 8,v](bm),W1[strn](ch)
64	59	SET_CHATFILTERSETTINGS	SET_CHATFILTERSETTINGS	W1[v](on),W1[v](on),W1[v](on)
65	44	SET_HEADING	SET_HEADING	W1[s 128](we)
66	65	FRIENDLIST_DEL	FRIENDLIST_DEL	W1[v](on),W1[strn](ch)
67	15	OPLOC4_V2	OPLOC4_V2	W1[s 0](dn),W2[r 8,a 128](eh)
68	34	CLIENT_CHEAT	CLIENT_CHEAT	W1[v](on),W1[strn](ch)
69	80	OPWORLDENTITY2	OPWORLDENTITY2	W1[s 0](dn),W2[r 8,v](bm)
70	78	OPLOC6	OPLOC6	W2[r 8,v](bm)
71	5	EXIT_FREECAM	EXIT_FREECAM	-
72	79	OPPLAYERT	OPPLAYERT	W2[r 8,a 128](eh),W2[v,r 8](eu),W1[s 0](dn),W4[r 8,v,r 16,r 24](fg),W2[r 8,v](bm)
73	84	AFFINEDCLANSETTINGS_ADDBANNED_FROMCHANNEL	AFFINEDCLANSETTINGS_ADDBANNED_FROMCHANNEL	W1[v](on),W1[v](on),W2[r 8,v](bm),W1[strn](ch)
74	70	OPPLAYER6	OPPLAYER6	W2[v,r 8](eu),W1[a 128](dw)
75	51	IF_BUTTON	IF_BUTTON	W4[r 24,r 16,v,r 8](ck)
76	76	OPOBJT	OPOBJT	W2[a 128,r 8](bx),W2[a 128,r 8](bx),W2[a 128,r 8](bx),W4[r 8,v,r 16,r 24](fg),W2[r 8,v](bm),W2[a 128,r 8](bx)
77	111	MESSAGE_PRIVATE	MESSAGE_PRIVATE	W2[r 8,v](bm),W1[strn](ch),W2[r 8,v](cp)
78	9	IGNORELIST_DEL	IGNORELIST_DEL	W1[v](on),W1[strn](ch)
79	108	BUG_REPORT	BUG_REPORT	W2[r 8,v](bm),W1[strn](ch),W1[s 128](we),W1[strn](ch)
80	99	CLICKWORLDMAP	CLICKWORLDMAP	W4[r 24,r 16,v,r 8](ck)
81	50	TELEPORT	TELEPORT	W2[r 8,v](bm),W2[v,r 8](eu),W4[v,r 24,r 8,r 16](ek),W1[v](on)
82	60	SEND_SNAPSHOT	SEND_SNAPSHOT	W1[v](on),W1[strn](ch),W1[v](on),W1[v](on)
83	48	IF_BUTTOND	IF_BUTTOND	W2[r 8,a 128](eh),W2[r 8,a 128](eh),W4[r 8,v,r 16,r 24](fg),W4[r 8,v,r 16,r 24](fg),W2[v,r 8](eu),W2[r 8,a 128](eh)
84	102	OPNPC1_V2	OPNPC1_V2	W2[v,r 8](eu),W1[s 0](dn),W1[v](on)
85	93	OPPLAYER1	OPPLAYER1	W1[a 128](dw),W2[v,r 8](eu)
86	104	OPLOC3_V1	OPLOC3_V2	W2[r 8,v](bm),W2[v,r 8](eu),W2[r 8,v](bm),W1[s 128](we)
87	89	NO_TIMEOUT	NO_TIMEOUT	-
88	45	OPNPC4_V1	OPNPC4_V2	W1[s 0](dn),W2[r 8,v](bm)
89	15	OPLOC4_V1	OPLOC4_V2	W2[a 128,r 8](bx),W2[v,r 8](eu),W1[v](on),W2[r 8,v](bm)
90	54	EVENT_KEYBOARD	EVENT_KEYBOARD	W2[r 8,v](bm),W3[v,r 8,r 16](em),W1[s 0](dn)
91	45	OPNPC4_V2	OPNPC4_V2	W1[s 0](dn),W2[v,r 8](eu),W1[s 0](dn)
92	85	OPNPC5_V1	OPNPC5_V2	W2[r 8,a 128](eh),W1[s 128](we)
93	67	MOVE_MINIMAPCLICK	MOVE_MINIMAPCLICK	W1[v](on)
94	103	OPLOC2_V2	OPLOC2_V2	W2[r 8,a 128](eh),W2[a 128,r 8](bx),W2[r 8,a 128](eh),W1[a 128](dw)
95	2	CLANSETTINGS_FULL_REQUEST	CLANSETTINGS_FULL_REQUEST	W1[v](on),W1[strn](ch)
96	73	OPLOC1_V2	OPLOC1_V2	W2[v,r 8](eu),W1[s 0](dn),W2[v,r 8](eu)
97	106	OPWORLDENTITY5	OPWORLDENTITY5	W1[a 128](dw),W2[v,r 8](eu)
98	29	EVENT_APPLET_FOCUS	EVENT_APPLET_FOCUS	W1[v](on)
99	62	OPLOCT	OPLOCT	W2[r 8,a 128](eh),W1[s 128](we),W2[a 128,r 8](bx),W2[a 128,r 8](bx),W2[a 128,r 8](bx),W4[v,r 24,r 8,r 16](ek)
100	72	OPWORLDENTITYT	OPWORLDENTITYT	W2[v,r 8](eu),W2[a 128,r 8](bx),W2[v,r 8](eu),W1[s 0](dn),W4[r 16,v,r 8,r 24](es)
101	31	OPOBJ4_V2	OPOBJ4_V2	W1[s 128](we),W2[v,r 8](eu),W2[r 8,v](bm),W1[s 0](dn),W2[r 8,v](bm)
102	91	IF_CRMVIEW_OP	IF_CRMVIEW_OP	W2[a 128,r 8](bx),W4[r 16,v,r 8,r 24](es),W4[r 8,v,r 16,r 24](fg),W4[r 24,r 16,v,r 8](ck),W4[r 16,v,r 8,r 24](es),W4[r 24,r 16,v,r 8](ck)
103	73	OPLOC1_V1	OPLOC1_V2	W2[a 128,r 8](bx),W1[a 128](dw),W2[r 8,v](bm),W2[a 128,r 8](bx)
104	47	IF_BUTTONX	IF_BUTTONX	W4[r 24,r 16,v,r 8](ck),W2[r 8,v](bm),W2[r 8,v](bm),W1[v](on)
105	40	IF_SUBOP	IF_SUBOP	W4[r 24,r 16,v,r 8](ck),W2[r 8,v](bm),W2[r 8,v](bm),W1[v](on),W1[v](on)
106	7	OPOBJ3_V2	OPOBJ3_V2	W1[s 0](dn),W1[v](on),W2[a 128,r 8](bx),W2[a 128,r 8](bx),W2[v,r 8](eu)
107	7	OPOBJ3_V1	OPOBJ3_V2	W1[v](on),W2[r 8,a 128](eh),W2[r 8,a 128](eh),W2[a 128,r 8](bx)
108	17	HISCORE_REQUEST	HISCORE_REQUEST	-
109	19	OPNPC3_V2	OPNPC3_V2	W1[s 0](dn),W1[a 128](dw),W2[a 128,r 8](bx)
110	102	OPNPC1_V1	OPNPC1_V2	W2[a 128,r 8](bx),W1[a 128](dw)
111	85	OPNPC5_V2	OPNPC5_V2	W1[s 0](dn),W2[r 8,a 128](eh),W1[s 128](we)
112	33	DETECT_MODIFIED_CLIENT	DETECT_MODIFIED_CLIENT	W4[r 24,r 16,v,r 8](ck)
113	46	OPOBJ1_V1	OPOBJ1_V2	W2[a 128,r 8](bx),W2[r 8,a 128](eh),W2[r 8,a 128](eh),W1[s 0](dn)
114	115	RESUME_PAUSEBUTTON	RESUME_PAUSEBUTTON	W2[r 8,v](bm),W4[r 8,v,r 16,r 24](fg)
115	74	OPOBJ2_V1	OPOBJ2_V2	W2[v,r 8](eu),W1[s 0](dn),W2[a 128,r 8](bx),W2[v,r 8](eu)
116	87	OPPLAYERU	OPPLAYERU	W2[r 8,v](bm),W1[s 128](we),W2[v,r 8](eu),W4[r 8,v,r 16,r 24](fg),W2[v,r 8](eu)
